admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3Pcode,admin4Name_en,admin4Name_ar,admin4Pcode,areaName_en,areaName_ar,areaPcode,neibourhoodName_en,neibourhoodName_ar,neibourhoodPcode,neibourhoodRefName_en,neibourhoodRefName_ar,neibourhoodAltName1_en,neibourhoodAltName1_ar,neibourhoodAltName2_en,neibourhoodAltName2_ar,LastUpdateDate,validOn,validTo,neibourhoodPreviuosPcode
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Al-Ballat,البلاط,N0191,Al-Ballat,البلاط,,,,,2016-09-05,,,SY0200033
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Abraj,أبراج,N0171,Abraj,أبراج,,,,,2016-09-05,,,SY0200031
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Sajilikhan,صاجيليخان,N0180,Sajilikhan,صاجيليخان,,,,,2016-09-05,,,SY0200034
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ibn Ya'aqoub,ابن يعقوب,N0166,Ibn Yaaqoub,ابن يعقوب,,,,,2016-09-05,,,SY0200037
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ad-Dallain,"الدلالين
الدلالين
الدلالين",N0164,Ad-Dallain,الدلالين,,,,,2016-09-05,,,SY0200037
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Tatarlar,تاترلار,N0167,Tatarlar,تاترلار,,,,,2016-09-05,,,SY0200036
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Karm Al-Qaterji,كرم القاطرجي,N0177,Karm Al-Qaterji,كرم القاطرجي,,,,,2016-09-05,,,SY0200081
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Karm Homed,كرم حومد,N0196,Karm Homed,كرم حومد,,,,,2016-09-05,,,SY0200081
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Sha'aar,الشعار,N0156,Shaaar,الشعار,,,,,2016-09-05,,,SY0200082
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Jouret Awwad,جورة عواد,N0168,Jouret Awwad,جورة عواد,,,,,2016-09-05,,,SY0200083
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Qarleq,قرلق,N0159,Qarleq,قرلق,,,,,2016-09-05,,,SY0200038
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Karm Al-Jabal,كرم الجبل,N0152,Karm Al-Jabal,كرم الجبل,,,,,2016-09-05,,,SY0200109
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Helwaniyeh,حلوانية,N0157,Helwaniyeh,حلوانية,,,,,2016-09-05,,,SY0200085
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Dahert Awwad,ضهرة عواد,N0179,Dahert Awwad,ضهرة عواد,,,,,2016-09-05,,,SY0200086
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Karm Myassar,كرم ميسر,N0194,Karm Myassar,كرم ميسر,,,,,2016-09-05,,,SY0200084
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Karm Al-Jazmati,كرم الجزماتي,N0187,Karm Al-Jazmati,كرم الجزماتي,,,,,2016-09-05,,,SY0200084
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ma'asaraniyeh Youth Housing,سكن شبابي معصرانيه,N0183,Maasaraniyeh Youth Housing,سكن شبابي معصرانيه,,,,,2016-09-05,,,SY0200084
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Qadi Askar,قاضي عسكر,N0174,Qadi Askar,قاضي عسكر,,,,,2016-09-05,,,SY0200035
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Bab Al-Maqam,باب المقام,N0207,Bab Al-Maqam,باب المقام,,,,,2016-09-05,,,SY0200022
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Karm Ad-Da'da'a,كرم الدعدع,N0217,Karm Ad-Dadaa,كرم الدعدع,,,,,2016-09-05,,,SY0200073
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Fardos,فردوس,N0209,Fardos,فردوس,,,,,2016-09-05,,,SY0200023
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Maqar Al-Anbiya'a,مقر الأنبياء,N0210,Maqar Al-Anbiyaa,مقر الأنبياء,,,,,2016-09-05,,,SY0200071
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Marjeh,مرجة,N0213,Marjeh,مرجة,,,,,2016-09-05,,,SY0200071
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Al-Nayrab,النيرب,N0223,Al-Nayrab,النيرب,,,,,2016-09-05,,,SY0200155
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Industrial Area in Jibreen,منطقة صناعية جبرين,N0206,Industrial Area in Jibreen,منطقة صناعية جبرين,,,,,2016-09-05,,,SY0200154
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Jibreen,جبرين,N0212,Jibreen,جبرين,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Sheikh Said,شيخ سعيد,N0225,Sheikh Said,شيخ سعيد,,,,,2016-09-05,,,SY0200074
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Salheen,صالحين,N0211,Salheen,صالحين,,,,,2016-09-05,,,SY0200072
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Muhamad Bek,محمد بك,N0205,Muhamad Bek,محمد بك,,,,,2016-09-05,,,SY0200021
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Al-Ansari,الأنصاري,N0195,Al-Ansari,الأنصاري - حلب,,,,,2016-09-05,,,SY0200061
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Az-Ziebdiyeh,الزبدية,N0208,Az-Ziebdiyeh,الزبدية,,,,,2016-09-05,,,SY0200063
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,East Al-Ansari,الأنصاري شرقي,N0215,East Al-Ansari,الأنصاري شرقي,,,,,2016-09-05,,,SY0200063
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,As-Sukkari,السكري,N0219,As-Sukkari,السكري,,,,,2016-09-05,,,SY0200067
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Al-Ansari Mashhad,الأنصاري مشهد,N0218,Al-Ansari Mashhad,الأنصاري مشهد,,,,,2016-09-05,,,SY0200063
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Tal Az-Zarazir,تل الزرازير,N0224,Tal Az-Zarazir,تل الزرازير,,,,,2016-09-05,,,SY0200066
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Al-Amerriyah,الأميرية,N0222,Al-Amerriyah,الأميرية,,,,,2016-09-05,,,SY0200065
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ard As-Sabbagh,أرض الصباغ,N0220,Ard As-Sabbagh,أرض الصباغ,,,,,2016-09-05,,,SY0200065
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Salah Ad-Deen,صلاح الدين,N0214,Salah Ad-Deen,صلاح الدين,,,,,2016-09-05,,,SY0200062
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Sayf Ad-Dauleh,سيف الدولة,N0203,Sayf Ad-Dauleh,سيف الدولة,,,,,2016-09-05,,,SY0200061
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Al-A'zamiyeh,الأعظمية,N0202,Al-Azamiyeh,الأعظمية,,,,,2016-09-05,,,SY0200062
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Hamadaniyeh,الحمدانية,N0216,Hamadaniyeh (Aleppo),الحمدانية - حلب,,,,,2016-09-05,,,SY0200141
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Tishrine,تشرين,N0221,Tishrine (Aleppo),تشرين - حلب,,,,,2016-09-05,,,SY0200144
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ar-Ramouseh Indusrtial District,الراموسة/ المنطقة الصناعية,N0226,Ar-Ramouseh Indusrtial District,الراموسة/ المنطقة الصناعية,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Al-Kawakbi,الكواكبي,N0169,Al-Kawakbi,الكواكبي,,,,,2016-09-05,,,SY0200124
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Al-Furqan,الفرقان,N0176,Al-Furqan,الفرقان,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Al-Ghazali,الغزالي,N0181,Al-Ghazali,الغزالي,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,University of Aleppo,جامعة حلب,N0153,University of Aleppo,جامعة حلب,,,,,2016-09-05,,,SY0200121
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Al-Mohafaza,المحافظة,N0151,Al-Mohafaza,المحافظة,,,,,2016-09-05,,,SY0200121
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,As-Sabil,السبيل,N0143,As-Sabil,السبيل - حلب,,,,,2016-09-05,,,SY0200122
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ash-Shahba'a,الشهباء,N0144,Shahbaa (Aleppo),الشهباء - حلب,,,,,2016-09-05,,,SY0200123
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Andalus,الأندلس,N0133,Andalus (Aleppo),الأندلس - حلب,,,,,2016-09-05,,,SY0200127
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Nile Street,شارع النيل,N0131,Nile Street,شارع النيل,,,,,2016-09-05,,,SY0200114
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Khaldiyeh,خالدية,N0127,Khalidiyeh (Aleppo),خالدية - حلب,,,,,2016-09-05,,,SY0200115
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Az-Zahraa,الزهراء,N0135,Az-Zahraa,الزهراء - حلب,,,,,2016-09-05,,,SY0200134
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,New Aleppo,حلب الجديدة,N0184,New Aleppo,حلب الجديدة,,,,,2016-09-05,,,SY0200125
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ash-Shuhada,الشهداء,N0172,Ash-Shuhada,الشهداء - حلب,,,,,2016-09-05,,,new
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Syriac Quarter,حي السريان,N0141,Syrian Quarter,حي السريان,,,,,2016-09-05,,,SY0200112
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Tareq Ben Ziad,طارق بن زياد,N0136,Tareq Ben Ziad,طارق بن زياد,,,,,2016-09-05,,,SY0200111
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Zuhour,الزهور,N0137,Zuhour,الزهور - حلب,,,,,2016-09-05,,,SY0200113
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ashrafiyeh,الأشرفية,N0128,Ashrafiyeh,الأشرفية,,,,,2016-09-05,,,SY0200116
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Rasafeh,رصافة,N0124,Rasafeh,رصافة,,,,,2016-09-05,,,SY0200117
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Youth Housing,السكن الشبابي,N0119,Youth Housing,السكن الشبابي,,,,,2016-09-05,,,SY0200118
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Alleramoon,الليرمون,N0121,Alleramoon,الليرمون,,,,,2016-09-05,,,SY0200131
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Ash-Sheikh Maqsoud,الشيخ مقصود,N0123,Ash-Sheikh Maqsoud,الشيخ مقصود,,,,,2016-09-05,,,SY0200118
Syrian Arab Republic,الجمهورية العربية السورية,SY,Aleppo,حلب,SY02,Jebel Saman,جبل سمعان,SY0200,Jebel Saman,مركز جبل سمعان,SY020000,Aleppo,حلب,C1007,<Null>,<Null>,<Null>,Sheikh Fares,شيخ فارس,N0132,Sheikh Fares,شيخ فارس,,,,,2016-09-05,,,SY0200095
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Gazal,الغزل,N0381,Al Gazal,الغزل,,,,,2016-09-05,,,SY0800024
Syrian Arab Republic,الجمهورية العربية السورية,SY,Al-Hasakeh,الحسكة,SY08,Al-Hasakeh,مركز الحسكة,SY0800,Al-Hasakeh,مركز الحسكة,SY080000,Al-Hasakeh,الحسكة,C4360,<Null>,<Null>,<Null>,Al Watani,المشفى الوطني,N0383,Al Watani,المشفى الوطني,,,,,2016-09-05,,,SY0800025
